id,label,code,chapter_no,chapter_range,chapter_name,subchapter_code,subchapter_name,ncd_cd_injuries,ill_defined
b1eab00d-62b5-48f7-81dc-13b17fd04dd7,Cerebrospinal fistula,G960,VI,G00-G99,Diseases of the nervous system,G90-G99,Other disorders of the nervous system,Noncommunicable diseases,No
3a9db9a0-17d5-4f24-82f8-0bf09e5bc526,Cerebrospinal fluid fistula,G960,VI,G00-G99,Diseases of the nervous system,G90-G99,Other disorders of the nervous system,Noncommunicable diseases,No
5fca2835-25e0-48d9-ba89-975a02b6852d,Cerebrospinal fluid rhinorrhea,G960,VI,G00-G99,Diseases of the nervous system,G90-G99,Other disorders of the nervous system,Noncommunicable diseases,No
fe40f6d7-7a55-4dba-afbc-ed0e76f5991f,Cerebrospinal haemorrhage,I6199,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
e5b8d98e-ea98-450e-8adb-0c3b489d0ec2,Cerebrospinal infection,G049,VI,G00-G99,Diseases of the nervous system,G00-G09,Inflammatory diseases of the central nervous system,Communicable diseases,No
36bff67e-5419-45b8-8bba-5eb3a92708ce,Cerebrospinal inflammation,G049,VI,G00-G99,Diseases of the nervous system,G00-G09,Inflammatory diseases of the central nervous system,Communicable diseases,No
cd9b1380-2606-44c5-9de3-a7ce651160d4,Cerebrospinal lipidosis,E756,IV,E00-E90,"Endocrine, nutritional and metabolic diseases",E70-E90,Metabolic disorders,Noncommunicable diseases,No
ee83b407-53e4-4051-9751-b65bdbeb38a3,Cerebrospinal meningitis,A390,I,A00-B99,Certain infectious and parasitic diseases,A30-A49,Other bacterial diseases,Communicable diseases,No
22635975-d5f5-46d2-b1d4-3e373e355008,Cerebrospinal rhinorrhea,G960,VI,G00-G99,Diseases of the nervous system,G90-G99,Other disorders of the nervous system,Noncommunicable diseases,No
922da39c-9657-4f06-aa02-e8a4e317fa2c,Cerebrospinal sclerosis,G35,VI,G00-G99,Diseases of the nervous system,G35-G37,Demyelinating diseases of the central nervous system,Noncommunicable diseases,No
1a5a20e7-28db-4f87-be23-df2532b32fee,Cerebrospinal softening,G938,VI,G00-G99,Diseases of the nervous system,G90-G99,Other disorders of the nervous system,Noncommunicable diseases,No
6b3487da-57af-41d6-b949-78907afa3c90,Cerebrovascular,I679,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
7eb14c93-e1e5-4b0b-8b6d-a9a41b19ea97,Cerebrovascular accident,I6409,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
7a6efd86-11ee-4058-a109-a7d3325749d6,Cerebrovascular accident syndrome,I6409,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
5840ae67-fc48-4abe-9743-1de35daa5b36,Cerebrovascular accidents,I6409,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
f4b60943-5c27-4358-a507-7dc5371b97c1,Cerebrovascular affair,I678,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
3f3fbcd7-3c27-40e7-b138-26f6307f638a,Cerebrovascular apoplexy,I6409,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
a89d9058-51a9-4a99-808b-a52f76214632,Cerebrovascular arrest,I678,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
0249cb03-e3b3-4e77-bd11-2ba3fde97dde,Cerebrovascular arteriosclerosis,I672,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
ee8a59cb-fdf4-4376-bfd1-249ba7b4ff01,Cerebrovascular arteriosclerotic disease,I672,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
37db4833-8799-4635-a852-3bd4e9b9e2de,Cerebrovascular arterosclerosis,I672,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
f86db127-c9af-4e3f-895e-cfd7735e82e2,Cerebrovascular arterosclerotic disease,I672,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
aaf3d623-553f-49f8-83ec-0e281c9ada65,Cerebrovascular artery hardening,I672,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
79c78ff7-ab41-40b9-b0c5-1bd39872815f,Cerebrovascular artery thrombosis,I6339,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
aa28c32f-a040-4754-a1e2-f1c6f7adc8bf,Cerebrovascular atherosclerosis,I672,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
a81ee139-8c1e-4e50-9787-c25c196d76da,Cerebrovascular attack,I6409,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
a4188057-b755-4aab-9b8b-80ad1403c269,Cerebrovascular brain stem infarct,I6399,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
41543f95-bbbf-41b4-84fe-52600a8458e2,Cerebrovascular collapse,I6409,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
ff4985e5-529e-49c7-9838-9320ea754bf7,Cerebrovascular damage,I679,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
736d46bd-b883-4b8a-8933-46af16b48037,Cerebrovascular degeneration,I679,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
97915010-f668-44cd-a87b-28e2111a2710,Cerebrovascular degenerative disease,I679,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
53e93157-0bb9-422d-a0db-4dfff092a69f,Cerebrovascular dementia,F019,V,F00-F99,Mental and behavioural disorders,F00-F09,"Organic, including symptomatic, mental disorders",Noncommunicable diseases,No
3ba92f78-77bd-429e-94ed-cd911e9bb0f9,Cerebrovascular depression,I679,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
223f0f3b-42e3-4c2b-bb48-ec3a49242e83,Cerebrovascular disaster,I6409,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
f7722227-ded6-4e67-8f28-f0e09a7a45ae,Cerebrovascular disease,I679,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
3b2398c9-b2e0-4d9f-a8ec-bb0e6fefebaa,Cerebrovascular disorder,I679,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
41aaadb5-ff70-4c97-91d6-a1b817244f3a,Cerebrovascular dysfunction,I679,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
6dbdfaa1-08a0-46ba-8c49-9ae83ca35418,Cerebrovascular embolism,I6349,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
e7d3b24f-5028-4965-af16-75d81b8c3d62,Cerebrovascular episode,I6409,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
93ae3bb9-a200-4f0c-b84a-cab44252b294,Cerebrovascular event,I6409,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
ef287bc1-ce57-4a43-9e0e-26f661e2bcae,Cerebrovascular failure,I679,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
0850afda-134c-4782-99db-c7354c14eb41,Cerebrovascular haemangioma,D180,II,C00-D48,Neoplasms,D10-D36,Benign neoplasms,Noncommunicable diseases,No
f5892324-fa01-4c90-bc7d-c364005a6ba2,Cerebrovascular haemorrhage,I6199,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
6f175b52-0ce9-47e4-85c1-a18badf83b63,Cerebrovascular incident,I6409,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
a2dbf135-40f4-473a-80ec-248556d1c195,Cerebrovascular infarction,I6399,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
7dec8473-c1c4-4705-bd0b-afcdb0cce65c,Cerebrovascular insufficiency,I678,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
eed76f82-b9d8-454b-8ab0-e21a271c61f1,Cerebrovascular ischaemia,I678,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
ce4b2cbf-3071-4742-bf42-262c8a39ea82,Cerebrovascular lesion,I679,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
3e259886-6e91-43bf-84a4-d96cda8a2cdf,Cerebrovascular occlusion,I6359,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
ca3d66b7-8f67-4d5a-b9e2-6f9eb4616829,Cerebrovascular occlusive disease,I6359,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
43710cf5-071e-4574-9022-d80f11bea431,Cerebrovascular renal disease,I679,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
a9e60ccc-c6f8-47ca-87af-09469e7d5268,Cerebrovascular sclerosis,I672,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
f6b6d242-b6d3-4f71-b4fb-fc1afb2d71be,Cerebrovascular spasm,G459,VI,G00-G99,Diseases of the nervous system,G40-G47,Episodic and paroxysmal disorders,Noncommunicable diseases,No
2bc83400-96bf-481e-8fef-1b53ec87cf0a,Cerebrovascular stroke,I6409,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
a98a968b-71ae-400f-847d-6c7a5f6124fa,Cerebrovascular thrombosis,I6339,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
11d4d9f0-7939-4952-bcff-40b639d8e74c,Cerebrovascular thrombotic accident,I6339,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
6acaf296-f739-43e8-aa36-64be1a3c5fc2,Cerebrovascular vascular accident,I6409,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
cc520744-fc11-4c9d-b5de-e5f0d965c76a,Cerebrum abscess,G060,VI,G00-G99,Diseases of the nervous system,G00-G09,Inflammatory diseases of the central nervous system,Noncommunicable diseases,No
e6d75c3d-9c7d-40f1-84d3-1db5504c4c26,Cerebrum accident,I6409,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
3b4a1756-851c-4bcb-b284-01674a2cb7e2,Cerebrum AIDS,B220,I,A00-B99,Certain infectious and parasitic diseases,B20-B24,Human immunodeficiency virus [HIV] disease,Communicable diseases,No
c29d2dc5-1f4c-4503-b13c-15117db5de78,Cerebrum air embolism,T790,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",T79-T79,Certain early complications of trauma,,No
254e6eb4-bb7f-4242-9dea-2a7ef327cd7e,Cerebrum amyloid angiopathy,E854,IV,E00-E90,"Endocrine, nutritional and metabolic diseases",E70-E90,Metabolic disorders,Noncommunicable diseases,No
c7695be5-d005-4aa1-9f09-728d4a109e13,Cerebrum anaemia,I678,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
93fabe4b-3718-4e13-bf46-db5ca7aae383,Cerebrum aneurysm,I671,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
87694cf5-be89-46ad-b1cc-c9453a2d96ae,Cerebrum aneurysm ruptured,I6090,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
18b0e7d2-372b-440f-9cbd-26017fbe8ddb,Cerebrum angioma,D180,II,C00-D48,Neoplasms,D10-D36,Benign neoplasms,Noncommunicable diseases,No
73507545-cdcc-4800-892d-11ed2d7ce06f,Cerebrum angiosarcoma,C710,II,C00-D48,Neoplasms,C69-C72,"Malignant neoplasms of eye, brain and other parts of central nervous system",Noncommunicable diseases,No
3fee5675-56e5-4420-ac0a-fe8c7b08a24a,Cerebrum angiospasm,G459,VI,G00-G99,Diseases of the nervous system,G40-G47,Episodic and paroxysmal disorders,Noncommunicable diseases,No
5ce9f805-4917-433c-922e-6cd02849cc44,Cerebrum anomaly,Q049,XVII,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q07,Congenital malformations of the nervous system,Noncommunicable diseases,No
41d2dcfa-007f-46f4-8453-6aaa3d922c8e,Cerebrum anoxaemia,G931,VI,G00-G99,Diseases of the nervous system,G90-G99,Other disorders of the nervous system,Noncommunicable diseases,No
762b9d35-2991-4aa3-8a8e-f968bb6f402e,Cerebrum anoxia,G931,VI,G00-G99,Diseases of the nervous system,G90-G99,Other disorders of the nervous system,Noncommunicable diseases,No
2d6d3de5-4b3d-4e6a-a731-4ae8fe1d899a,Cerebrum anoxic injury,G931,VI,G00-G99,Diseases of the nervous system,G90-G99,Other disorders of the nervous system,Noncommunicable diseases,No
5535e976-5c9f-41e5-b949-593d3bbe114a,Cerebrum apnoea,R068,XVIII,R00-R99,"Symptoms, signs  and abnormal clinical and laboratory findings not elsewhere classified",R00-R09,Symptoms and signs involving the circulatory and respiratory systems,,Yes
869c212f-79b9-470e-978d-b7496a245d51,Cerebrum apoplexy,I6409,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
f50c72ed-7d6a-453c-9017-0dab641d200d,Cerebrum apraxia,R482,XVIII,R00-R99,"Symptoms, signs  and abnormal clinical and laboratory findings not elsewhere classified",R47-R49,Symptoms and signs involving speech and voice,,Yes
b023d44b-5984-457f-a281-9fbe66700564,Cerebrum arteriolar sclerosis,I672,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
31b9960d-ef4f-447b-9bdd-60dc169844d4,Cerebrum arteriosclerosis,I672,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
8d2419de-959d-4f6e-acbc-9af1e62863d9,Cerebrum arteriosclerotic disease,I672,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
b3a8c521-785f-4c07-a76e-914d82451753,Cerebrum arteriosclerotic vascular disease,I672,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
21506ba0-fcfd-4fd8-b91f-aca9bf313f45,Cerebrum arteriovascular disease,I679,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
2d70008a-55b2-4ad7-ad0f-a77126db20b8,Cerebrum arteritis,I677,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
2253c896-8736-4238-8213-c4c57240441c,Cerebrum arterosclerosis,I672,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
d1a6bbb6-eafd-4fb2-b405-b8f4e3763832,Cerebrum arterosclerotic disease,I672,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
3fc47a74-44ea-4148-a144-665205708262,Cerebrum arterosclerotic vascular disease,I672,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
9b4afe42-2548-4c68-a33b-446406287dd5,Cerebrum artery aneurysm,I671,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
60a19024-d7c8-4743-952f-d3cdd9d6ff93,Cerebrum artery aneurysm ligation,Y838,XX,V01-Y98,External causes of morbidity and mortality,Y83-Y84,"Surgical and other medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",Injuries,No
e4678ad9-ddce-4128-9d4c-4448dbf28a1e,Cerebrum artery aneurysm ruptured,I6090,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
3b9b6080-8ea4-497f-aca1-0a3114da1366,Cerebrum artery anomaly,Q2839,XVII,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities",Q20-Q28,Congenital malformations of the circulatory system,Noncommunicable diseases,No
87550c9a-d9cd-4b9e-86af-f5f06ea705e5,Cerebrum artery arteriosclerosis,I672,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
6193bc30-6adb-4bb9-96e0-d697500fe65a,Cerebrum artery arteriosclerotic disease,I672,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
9106bd8f-4352-4b1f-8f5a-9729e5e70df1,Cerebrum artery arterosclerosis,I672,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
547db940-5f95-415c-8f3b-8af14e80f184,Cerebrum artery arterosclerotic disease,I672,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
7ad1b1fc-713d-419a-a2c7-c0777cd6c1b6,Cerebrum artery atherosclerosis,I672,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
9ad17a52-dc70-4533-8774-1d09bd20c52f,Cerebrum artery atresia,Q2839,XVII,Q00-Q99,"Congenital malformations, deformations and chromosomal abnormalities",Q20-Q28,Congenital malformations of the circulatory system,Noncommunicable diseases,No
280635e4-b61b-4667-a294-ad9184faf3ba,Cerebrum artery berry aneurysm,I671,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
912ad282-3f89-4f86-b62a-e7aebb8b940a,Cerebrum artery berry aneurysm ruptured,I6070,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
db56f987-10df-44f2-8109-d5fd4a8d7e40,Cerebrum artery blunt force trauma,S068,XIX,S00-T98,"Injury, poisoning and certain other consequences of external causes",S00-S09,Injuries to the head,,No
fda74e26-2f12-4d91-b03a-8cce9f8696ce,Cerebrum artery branch thrombosis,I6339,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
cef42d42-f8c7-46e0-87d7-d767327e1386,Cerebrum artery calcification,I672,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
6e884215-df0c-44bb-ab9e-7ec49df7ab62,Cerebrum artery cerebral vascular accident,I6409,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
9e79d315-1309-4fe1-9c8c-c8a7cf06f30a,Cerebrum artery cerebrovascular accident,I6409,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
f806fa4a-87aa-4868-99bc-1748d2157818,Cerebrum artery cerebrum vascular accident,I6409,IX,I00-I99,Diseases of the circulatory system,I60-I69,Cerebrovascular diseases,Noncommunicable diseases,No
